title,poster_url,genres
Ender's Game,Ender's Game.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Live Free or Die Hard,Live Free or Die Hard.jpg,"['Action', 'Thriller']"
The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']"
Around the World in 80 Days,Around the World in 80 Days.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Western']"
Ali,Ali.jpg,"['Biography', 'Drama', 'Sport']"
The Cat in the Hat,The Cat in the Hat.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
"I, Robot","I, Robot.jpg","['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Kingdom of Heaven,Kingdom of Heaven.jpg,"['Action', 'Adventure', 'Drama', 'History', 'War']"
Stuart Little,Stuart Little.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
The Princess and the Frog,The Princess and the Frog.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']"
The Martian,The Martian.jpg,"['Adventure', 'Drama', 'Sci-Fi']"
"10,000 B.C.","10,000 B.C..jpg","['Action', 'Comedy', 'Fantasy', 'Romance']"
The Island,The Island.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Town & Country,Town & Country.jpg,"['Comedy', 'Romance']"
Gone in 60 Seconds,Gone in 60 Seconds.jpg,"['Action', 'Crime', 'Thriller']"
Gladiator,Gladiator.jpg,"['Action', 'Adventure', 'Drama']"
Minority Report,Minority Report.jpg,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']"
Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets.jpg,"['Adventure', 'Family', 'Fantasy', 'Mystery']"
Casino Royale,Casino Royale.jpg,"['Action', 'Adventure', 'Thriller']"
Planet of the Apes,Planet of the Apes.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Terminator 2: Judgment Day,Terminator 2: Judgment Day.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Public Enemies,Public Enemies.jpg,"['Action', 'Biography', 'Crime', 'Drama', 'History']"
American Gangster,American Gangster.jpg,"['Biography', 'Crime', 'Drama']"
True Lies,True Lies.jpg,"['Action', 'Comedy', 'Thriller']"
The Taking of Pelham 123,The Taking of Pelham 123.jpg,"['Action', 'Crime', 'Thriller']"
Little Fockers,Little Fockers.jpg,"['Comedy', 'Romance']"
The Other Guys,The Other Guys.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
Eraser,Eraser.jpg,"['Action', 'Crime', 'Thriller']"
Django Unchained,Django Unchained.jpg,"['Comedy', 'Drama', 'Western']"
The Hunchback of Notre Dame,The Hunchback of Notre Dame.jpg,"['Animation', 'Drama', 'Family', 'Musical', 'Romance']"
The Emperor's New Groove,The Emperor's New Groove.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
The Expendables 2,The Expendables 2.jpg,"['Action', 'Adventure', 'Thriller']"
National Treasure,National Treasure.jpg,"['Action', 'Adventure', 'Mystery', 'Thriller']"
Eragon,Eragon.jpg,"['Action', 'Adventure', 'Family', 'Fantasy']"
Where the Wild Things Are,Where the Wild Things Are.jpg,"['Adventure', 'Drama', 'Family', 'Fantasy']"
Epic,Epic.jpg,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']"
The Tourist,The Tourist.jpg,"['Action', 'Thriller']"
End of Days,End of Days.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Blood Diamond,Blood Diamond.jpg,"['Adventure', 'Drama', 'Thriller']"
The Wolf of Wall Street,The Wolf of Wall Street.jpg,"['Biography', 'Comedy', 'Crime', 'Drama']"
Batman Forever,Batman Forever.jpg,"['Action', 'Adventure']"
Starship Troopers,Starship Troopers.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Cloud Atlas,Cloud Atlas.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole.jpg,"['Animation', 'Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Mystery', 'Thriller', 'War']"
Catwoman,Catwoman.jpg,"['Action', 'Crime', 'Fantasy']"
Hercules,Hercules.jpg,"['Action', 'Adventure', 'Fantasy']"
Treasure Planet,Treasure Planet.jpg,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
Land of the Lost,Land of the Lost.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
The Expendables 3,The Expendables 3.jpg,"['Action', 'Adventure', 'Thriller']"
Point Break,Point Break.jpg,"['Action', 'Adventure', 'Crime', 'Sport', 'Thriller']"
Son of the Mask,Son of the Mask.jpg,"['Comedy', 'Family', 'Fantasy']"
In the Heart of the Sea,In the Heart of the Sea.jpg,"['Action', 'Adventure', 'Biography', 'Drama', 'History']"
The Adventures of Pluto Nash,The Adventures of Pluto Nash.jpg,"['Action', 'Comedy', 'Sci-Fi']"
Green Zone,Green Zone.jpg,"['Action', 'Drama', 'Thriller', 'War']"
The Peanuts Movie,The Peanuts Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family']"
The Spanish Prisoner,The Spanish Prisoner.jpg,"['Drama', 'Mystery', 'Thriller']"
The Mummy Returns,The Mummy Returns.jpg,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Gangs of New York,Gangs of New York.jpg,"['Crime', 'Drama']"
The Flowers of War,The Flowers of War.jpg,"['Drama', 'History', 'Romance', 'War']"
Surf's Up,Surf's Up.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sport']"
The Stepford Wives,The Stepford Wives.jpg,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
Black Hawk Down,Black Hawk Down.jpg,"['Action', 'Drama', 'History', 'War']"
The Campaign,The Campaign.jpg,['Comedy']
The Fifth Element,The Fifth Element.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Sex and the City 2,Sex and the City 2.jpg,"['Comedy', 'Drama', 'Romance']"
The Road to El Dorado,The Road to El Dorado.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
Ice Age: Continental Drift,Ice Age: Continental Drift.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Cinderella,Cinderella.jpg,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Romance']"
The Lovely Bones,The Lovely Bones.jpg,"['Drama', 'Fantasy', 'Thriller']"
Finding Nemo,Finding Nemo.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']"
The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']"
Seventh Son,Seventh Son.jpg,"['Action', 'Adventure', 'Fantasy']"
Lara Croft: Tomb Raider,Lara Croft: Tomb Raider.jpg,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Transcendence,Transcendence.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Jurassic Park III,Jurassic Park III.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Rise of the Planet of the Apes,Rise of the Planet of the Apes.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
The Spiderwick Chronicles,The Spiderwick Chronicles.jpg,"['Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Thriller']"
A Good Day to Die Hard,A Good Day to Die Hard.jpg,"['Action', 'Thriller']"
The Alamo,The Alamo.jpg,"['Drama', 'History', 'War', 'Western']"
The Incredibles,The Incredibles.jpg,"['Animation', 'Action', 'Adventure', 'Family']"
Cutthroat Island,Cutthroat Island.jpg,"['Action', 'Adventure', 'Comedy']"
Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief.jpg,"['Adventure', 'Family', 'Fantasy']"
Men in Black,Men in Black.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Toy Story 2,Toy Story 2.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Unstoppable,Unstoppable.jpg,"['Action', 'Thriller']"
Rush Hour 2,Rush Hour 2.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
What Lies Beneath,What Lies Beneath.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
The Secret Life of Walter Mitty,The Secret Life of Walter Mitty.jpg,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
Charlie's Angels,Charlie's Angels.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
The Departed,The Departed.jpg,"['Crime', 'Drama', 'Thriller']"
Mulan,Mulan.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'War']"
Tropic Thunder,Tropic Thunder.jpg,"['Action', 'Comedy', 'War']"
The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Die Hard with a Vengeance,Die Hard with a Vengeance.jpg,"['Action', 'Adventure', 'Thriller']"
Sherlock Holmes,Sherlock Holmes.jpg,"['Action', 'Adventure', 'Mystery']"
Ben-Hur,Ben-Hur.jpg,"['Action', 'Adventure', 'Drama', 'Romance']"
Atlantis: The Lost Empire,Atlantis: The Lost Empire.jpg,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']"
Valkyrie,Valkyrie.jpg,"['Drama', 'History', 'Thriller', 'War']"
You Don't Mess with the Zohan,You Don't Mess with the Zohan.jpg,"['Action', 'Comedy']"
Pixels,Pixels.jpg,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']"
A.I. Artificial Intelligence,A.I. Artificial Intelligence.jpg,"['Adventure', 'Drama', 'Sci-Fi']"
The Haunted Mansion,The Haunted Mansion.jpg,"['Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']"
Contact,Contact.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Hollow Man,Hollow Man.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
The Interpreter,The Interpreter.jpg,"['Crime', 'Mystery', 'Thriller']"
Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters.jpg,"['Adventure', 'Family', 'Fantasy']"
Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life.jpg,"['Action', 'Adventure', 'Fantasy']"
Now You See Me 2,Now You See Me 2.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
The Saint,The Saint.jpg,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']"
Spy Game,Spy Game.jpg,"['Action', 'Crime', 'Thriller']"
Mission to Mars,Mission to Mars.jpg,"['Adventure', 'Sci-Fi', 'Thriller']"
Rio,Rio.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music', 'Musical']"
Bicentennial Man,Bicentennial Man.jpg,"['Drama', 'Romance', 'Sci-Fi']"
Volcano,Volcano.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
The Devil's Own,The Devil's Own.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
K-19: The Widowmaker,K-19: The Widowmaker.jpg,"['Drama', 'History', 'Thriller', 'War']"
Conan the Barbarian,Conan the Barbarian.jpg,"['Action', 'Adventure', 'Fantasy']"
Cinderella Man,Cinderella Man.jpg,"['Biography', 'Drama', 'Romance', 'Sport']"
The Nutcracker: The Untold Story,The Nutcracker: The Untold Story.jpg,"['Action', 'Family', 'Fantasy', 'Musical']"
Seabiscuit,Seabiscuit.jpg,"['Drama', 'History', 'Sport']"
Twister,Twister.jpg,"['Action', 'Adventure', 'Thriller']"
Cast Away,Cast Away.jpg,"['Adventure', 'Drama', 'Romance']"
Happy Feet,Happy Feet.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']"
The Bourne Supremacy,The Bourne Supremacy.jpg,"['Action', 'Mystery', 'Thriller']"
Air Force One,Air Force One.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Ocean's Eleven,Ocean's Eleven.jpg,"['Crime', 'Thriller']"
The Three Musketeers,The Three Musketeers.jpg,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Thriller']"
Hotel Transylvania,Hotel Transylvania.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']"
Enchanted,Enchanted.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']"
Hannibal,Hannibal.jpg,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
Safe House,Safe House.jpg,"['Action', 'Thriller']"
102 Dalmatians,102 Dalmatians.jpg,"['Adventure', 'Comedy', 'Family']"
Tower Heist,Tower Heist.jpg,"['Action', 'Comedy', 'Crime']"
The Holiday,The Holiday.jpg,"['Comedy', 'Romance']"
Enemy of the State,Enemy of the State.jpg,"['Action', 'Thriller']"
It's Complicated,It's Complicated.jpg,"['Comedy', 'Drama', 'Romance']"
Ocean's Thirteen,Ocean's Thirteen.jpg,"['Crime', 'Thriller']"
Open Season,Open Season.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Divergent,Divergent.jpg,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']"
Enemy at the Gates,Enemy at the Gates.jpg,"['Action', 'Drama', 'War']"
The Rundown,The Rundown.jpg,"['Action', 'Adventure', 'Comedy', 'Thriller']"
Last Action Hero,Last Action Hero.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
Memoirs of a Geisha,Memoirs of a Geisha.jpg,"['Drama', 'Romance']"
The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift.jpg,"['Action', 'Crime', 'Thriller']"
Arthur Christmas,Arthur Christmas.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
Meet Joe Black,Meet Joe Black.jpg,"['Drama', 'Fantasy', 'Romance']"
Collateral Damage,Collateral Damage.jpg,"['Action', 'Drama', 'Thriller']"
All That Jazz,All That Jazz.jpg,"['Drama', 'Music', 'Musical']"
Mirror Mirror,Mirror Mirror.jpg,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
Scott Pilgrim vs. the World,Scott Pilgrim vs. the World.jpg,"['Action', 'Comedy', 'Fantasy', 'Romance']"
The Core,The Core.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Nutty Professor II: The Klumps,Nutty Professor II: The Klumps.jpg,"['Comedy', 'Romance', 'Sci-Fi']"
Scooby-Doo,Scooby-Doo.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']"
Dredd,Dredd.jpg,"['Action', 'Crime', 'Sci-Fi']"
Click,Click.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Creepshow,Creepshow.jpg,"['Comedy', 'Fantasy', 'Horror']"
Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore.jpg,"['Action', 'Comedy', 'Family', 'Fantasy']"
Jumper,Jumper.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Hellboy II: The Golden Army,Hellboy II: The Golden Army.jpg,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']"
Zodiac,Zodiac.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The 6th Day,The 6th Day.jpg,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Bruce Almighty,Bruce Almighty.jpg,"['Comedy', 'Fantasy']"
The Expendables,The Expendables.jpg,"['Action', 'Adventure', 'Thriller']"
Mission: Impossible,Mission: Impossible.jpg,"['Action', 'Adventure', 'Thriller']"
The Hunger Games,The Hunger Games.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
The Hangover Part II,The Hangover Part II.jpg,['Comedy']
Batman Returns,Batman Returns.jpg,"['Action', 'Crime', 'Fantasy']"
Over the Hedge,Over the Hedge.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Lilo & Stitch,Lilo & Stitch.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
Charlotte's Web,Charlotte's Web.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
Deep Impact,Deep Impact.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
RED 2,RED 2.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Longest Yard,The Longest Yard.jpg,"['Comedy', 'Crime', 'Sport']"
Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']"
Grown Ups 2,Grown Ups 2.jpg,['Comedy']
Get Smart,Get Smart.jpg,"['Action', 'Adventure', 'Comedy']"
Something's Gotta Give,Something's Gotta Give.jpg,"['Comedy', 'Drama', 'Romance']"
Shutter Island,Shutter Island.jpg,"['Drama', 'Mystery', 'Thriller']"
Four Christmases,Four Christmases.jpg,"['Comedy', 'Drama', 'Romance']"
Robots,Robots.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Romance', 'Sci-Fi']"
Face/Off,Face_Off.jpg,"['Action', 'Crime', 'Sci-Fi', 'Thriller']"
Bedtime Stories,Bedtime Stories.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sci-Fi']"
Road to Perdition,Road to Perdition.jpg,"['Crime', 'Drama', 'Thriller']"
Just Go with It,Just Go with It.jpg,"['Comedy', 'Romance']"
Daredevil,Daredevil.jpg,"['Action', 'Crime', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']"
Con Air,Con Air.jpg,"['Action', 'Crime', 'Thriller']"
Eagle Eye,Eagle Eye.jpg,"['Action', 'Mystery', 'Thriller']"
Cold Mountain,Cold Mountain.jpg,"['Adventure', 'Drama', 'Romance', 'War']"
The Book of Eli,The Book of Eli.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
Flubber,Flubber.jpg,"['Comedy', 'Family', 'Sci-Fi']"
The Haunting,The Haunting.jpg,"['Fantasy', 'Horror', 'Mystery', 'Thriller']"
Space Jam,Space Jam.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi', 'Sport']"
The Pink Panther,The Pink Panther.jpg,"['Adventure', 'Comedy', 'Crime', 'Mystery']"
The Day the Earth Stood Still,The Day the Earth Stood Still.jpg,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
Conspiracy Theory,Conspiracy Theory.jpg,"['Action', 'Drama', 'Mystery', 'Thriller']"
Fury,Fury.jpg,"['Action', 'Drama', 'War']"
Six Days Seven Nights,Six Days Seven Nights.jpg,"['Action', 'Adventure', 'Comedy', 'Romance']"
Yogi Bear,Yogi Bear.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron.jpg,"['Animation', 'Adventure', 'Drama', 'Family', 'Western']"
Zookeeper,Zookeeper.jpg,"['Comedy', 'Family', 'Fantasy', 'Romance']"
Lost in Space,Lost in Space.jpg,"['Action', 'Adventure', 'Family', 'Sci-Fi', 'Thriller']"
The Manchurian Candidate,The Manchurian Candidate.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Déjà Vu,Déjà Vu.jpg,"['Drama', 'Romance']"
Hotel Transylvania 2,Hotel Transylvania 2.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Bewitched,Bewitched.jpg,"['Comedy', 'Family', 'Fantasy', 'Romance']"
Fantasia 2000,Fantasia 2000.jpg,"['Animation', 'Family', 'Fantasy', 'Music']"
The Time Machine,The Time Machine.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Mighty Joe Young,Mighty Joe Young.jpg,"['Action', 'Adventure', 'Family', 'Thriller']"
Swordfish,Swordfish.jpg,"['Action', 'Crime', 'Thriller']"
The Legend of Zorro,The Legend of Zorro.jpg,"['Action', 'Adventure', 'Romance', 'Thriller', 'Western']"
What Dreams May Come,What Dreams May Come.jpg,"['Drama', 'Fantasy', 'Romance']"
Little Nicky,Little Nicky.jpg,"['Comedy', 'Fantasy']"
The Brothers Grimm,The Brothers Grimm.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
Mars Attacks!,Mars Attacks!.jpg,"['Comedy', 'Sci-Fi']"
Evolution,Evolution.jpg,"['Drama', 'Horror', 'Mystery', 'Sci-Fi']"
The Edge,The Edge.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
Surrogates,Surrogates.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Thirteen Days,Thirteen Days.jpg,"['Drama', 'History', 'Thriller']"
Daylight,Daylight.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
Walking with Dinosaurs 3D,Walking with Dinosaurs 3D.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Battlefield Earth,Battlefield Earth.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Looney Tunes: Back in Action,Looney Tunes: Back in Action.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Nine,Nine.jpg,"['Drama', 'Musical', 'Romance']"
Timeline,Timeline.jpg,"['Action', 'Adventure', 'Sci-Fi', 'War']"
The Postman,The Postman.jpg,"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
Babe: Pig in the City,Babe: Pig in the City.jpg,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
The Last Witch Hunter,The Last Witch Hunter.jpg,"['Action', 'Adventure', 'Fantasy']"
Red Planet,Red Planet.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Arthur and the Invisibles,Arthur and the Invisibles.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Oceans,Oceans.jpg,['Documentary']
A Sound of Thunder,A Sound of Thunder.jpg,"['Action', 'Adventure', 'Horror', 'Sci-Fi']"
Pompeii,Pompeii.jpg,"['Action', 'Adventure', 'Drama', 'History', 'Romance']"
Top Cat Begins,Top Cat Begins.jpg,"['Animation', 'Comedy', 'Family', 'Musical']"
A Beautiful Mind,A Beautiful Mind.jpg,"['Biography', 'Drama', 'Mystery']"
The Lion King,The Lion King.jpg,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical']"
Journey 2: The Mysterious Island,Journey 2: The Mysterious Island.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
Red Dragon,Red Dragon.jpg,"['Crime', 'Drama', 'Thriller']"
Hidalgo,Hidalgo.jpg,"['Action', 'Adventure', 'Biography', 'Drama', 'Sport', 'Western']"
Jack and Jill,Jack and Jill.jpg,['Comedy']
2 Fast 2 Furious,2 Fast 2 Furious.jpg,"['Action', 'Crime', 'Thriller']"
The Little Prince,The Little Prince.jpg,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
The Invasion,The Invasion.jpg,"['Sci-Fi', 'Thriller']"
The Adventures of Rocky & Bullwinkle,The Adventures of Rocky & Bullwinkle.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
The Secret Life of Pets,The Secret Life of Pets.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
