title,poster_url,genres
Star Wars: Episode I - The Phantom Menace,movie_posters/Star Wars: Episode I - The Phantom Menace.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
The Croods,movie_posters/The Croods.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Asterix at the Olympic Games,movie_posters/Asterix at the Olympic Games.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
Windtalkers,movie_posters/Windtalkers.jpg,"['Action', 'Drama', 'War']"
The Huntsman: Winter's War,movie_posters/The Huntsman: Winter's War.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'War']"
Teenage Mutant Ninja Turtles,movie_posters/Teenage Mutant Ninja Turtles.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Sci-Fi']"
Gravity,movie_posters/Gravity.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
Dante's Peak,movie_posters/Dante's Peak.jpg,"['Action', 'Adventure', 'Thriller']"
Teenage Mutant Ninja Turtles: Out of the Shadows,movie_posters/Teenage Mutant Ninja Turtles: Out of the Shadows.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Sci-Fi']"
Fantastic Four,movie_posters/Fantastic Four.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Night at the Museum,movie_posters/Night at the Museum.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
San Andreas,movie_posters/San Andreas.jpg,"['Action', 'Adventure', 'Thriller']"
Tomorrow Never Dies,movie_posters/Tomorrow Never Dies.jpg,"['Action', 'Adventure', 'Thriller']"
The Patriot,movie_posters/The Patriot.jpg,"['Action', 'Drama', 'History', 'War']"
Ocean's Twelve,movie_posters/Ocean's Twelve.jpg,"['Crime', 'Thriller']"
Mr. & Mrs. Smith,movie_posters/Mr. & Mrs. Smith.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Divergent Series: Insurgent,movie_posters/The Divergent Series: Insurgent.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
The Aviator,movie_posters/The Aviator.jpg,"['Biography', 'Drama']"
Gulliver's Travels,movie_posters/Gulliver's Travels.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
The Green Hornet,movie_posters/The Green Hornet.jpg,"['Action', 'Comedy', 'Crime']"
The A-Team,movie_posters/The A-Team.jpg,"['Action', 'Adventure', 'Crime']"
300: Rise of an Empire,movie_posters/300: Rise of an Empire.jpg,"['Action', 'Drama']"
The Smurfs,movie_posters/The Smurfs.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Home on the Range,movie_posters/Home on the Range.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Musical', 'Western']"
Allegiant,movie_posters/Allegiant.jpg,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']"
Real Steel,movie_posters/Real Steel.jpg,"['Action', 'Drama', 'Sci-Fi', 'Sport']"
The Smurfs 2,movie_posters/The Smurfs 2.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Speed 2: Cruise Control,movie_posters/Speed 2: Cruise Control.jpg,"['Action', 'Adventure', 'Crime', 'Romance', 'Thriller']"
Ender's Game,movie_posters/Ender's Game.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Live Free or Die Hard,movie_posters/Live Free or Die Hard.jpg,"['Action', 'Thriller']"
The Lord of the Rings: The Fellowship of the Ring,movie_posters/The Lord of the Rings: The Fellowship of the Ring.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']"
Around the World in 80 Days,movie_posters/Around the World in 80 Days.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Western']"
Ali,movie_posters/Ali.jpg,"['Biography', 'Drama', 'Sport']"
The Cat in the Hat,movie_posters/The Cat in the Hat.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
"I, Robot","movie_posters/I, Robot.jpg","['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Kingdom of Heaven,movie_posters/Kingdom of Heaven.jpg,"['Action', 'Adventure', 'Drama', 'History', 'War']"
Stuart Little,movie_posters/Stuart Little.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
The Princess and the Frog,movie_posters/The Princess and the Frog.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']"
The Martian,movie_posters/The Martian.jpg,"['Adventure', 'Drama', 'Sci-Fi']"
"10,000 B.C.","movie_posters/10,000 B.C..jpg","['Action', 'Comedy', 'Fantasy', 'Romance']"
The Island,movie_posters/The Island.jpg,"['Action', 'Sci-Fi', 'Thriller']"
Town & Country,movie_posters/Town & Country.jpg,"['Comedy', 'Romance']"
Gone in 60 Seconds,movie_posters/Gone in 60 Seconds.jpg,"['Action', 'Crime', 'Thriller']"
Gladiator,movie_posters/Gladiator.jpg,"['Action', 'Adventure', 'Drama']"
Minority Report,movie_posters/Minority Report.jpg,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']"
Harry Potter and the Chamber of Secrets,movie_posters/Harry Potter and the Chamber of Secrets.jpg,"['Adventure', 'Family', 'Fantasy', 'Mystery']"
Casino Royale,movie_posters/Casino Royale.jpg,"['Action', 'Adventure', 'Thriller']"
Planet of the Apes,movie_posters/Planet of the Apes.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Terminator 2: Judgment Day,movie_posters/Terminator 2: Judgment Day.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Public Enemies,movie_posters/Public Enemies.jpg,"['Action', 'Biography', 'Crime', 'Drama', 'History']"
American Gangster,movie_posters/American Gangster.jpg,"['Biography', 'Crime', 'Drama']"
True Lies,movie_posters/True Lies.jpg,"['Action', 'Comedy', 'Thriller']"
The Taking of Pelham 123,movie_posters/The Taking of Pelham 123.jpg,"['Action', 'Crime', 'Thriller']"
Little Fockers,movie_posters/Little Fockers.jpg,"['Comedy', 'Romance']"
The Other Guys,movie_posters/The Other Guys.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
Eraser,movie_posters/Eraser.jpg,"['Action', 'Crime', 'Thriller']"
Django Unchained,movie_posters/Django Unchained.jpg,"['Comedy', 'Drama', 'Western']"
The Hunchback of Notre Dame,movie_posters/The Hunchback of Notre Dame.jpg,"['Animation', 'Drama', 'Family', 'Musical', 'Romance']"
The Emperor's New Groove,movie_posters/The Emperor's New Groove.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
The Expendables 2,movie_posters/The Expendables 2.jpg,"['Action', 'Adventure', 'Thriller']"
National Treasure,movie_posters/National Treasure.jpg,"['Action', 'Adventure', 'Mystery', 'Thriller']"
Eragon,movie_posters/Eragon.jpg,"['Action', 'Adventure', 'Family', 'Fantasy']"
Where the Wild Things Are,movie_posters/Where the Wild Things Are.jpg,"['Adventure', 'Drama', 'Family', 'Fantasy']"
Epic,movie_posters/Epic.jpg,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']"
The Tourist,movie_posters/The Tourist.jpg,"['Action', 'Thriller']"
End of Days,movie_posters/End of Days.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Blood Diamond,movie_posters/Blood Diamond.jpg,"['Adventure', 'Drama', 'Thriller']"
The Wolf of Wall Street,movie_posters/The Wolf of Wall Street.jpg,"['Biography', 'Comedy', 'Crime', 'Drama']"
Batman Forever,movie_posters/Batman Forever.jpg,"['Action', 'Adventure']"
Starship Troopers,movie_posters/Starship Troopers.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Cloud Atlas,movie_posters/Cloud Atlas.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Legend of the Guardians: The Owls of Ga'Hoole,movie_posters/Legend of the Guardians: The Owls of Ga'Hoole.jpg,"['Animation', 'Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Mystery', 'Thriller', 'War']"
Catwoman,movie_posters/Catwoman.jpg,"['Action', 'Crime', 'Fantasy']"
Hercules,movie_posters/Hercules.jpg,"['Action', 'Adventure', 'Fantasy']"
Treasure Planet,movie_posters/Treasure Planet.jpg,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
Land of the Lost,movie_posters/Land of the Lost.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
The Expendables 3,movie_posters/The Expendables 3.jpg,"['Action', 'Adventure', 'Thriller']"
Point Break,movie_posters/Point Break.jpg,"['Action', 'Adventure', 'Crime', 'Sport', 'Thriller']"
Son of the Mask,movie_posters/Son of the Mask.jpg,"['Comedy', 'Family', 'Fantasy']"
In the Heart of the Sea,movie_posters/In the Heart of the Sea.jpg,"['Action', 'Adventure', 'Biography', 'Drama', 'History']"
The Adventures of Pluto Nash,movie_posters/The Adventures of Pluto Nash.jpg,"['Action', 'Comedy', 'Sci-Fi']"
Green Zone,movie_posters/Green Zone.jpg,"['Action', 'Drama', 'Thriller', 'War']"
The Peanuts Movie,movie_posters/The Peanuts Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family']"
The Spanish Prisoner,movie_posters/The Spanish Prisoner.jpg,"['Drama', 'Mystery', 'Thriller']"
The Mummy Returns,movie_posters/The Mummy Returns.jpg,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Gangs of New York,movie_posters/Gangs of New York.jpg,"['Crime', 'Drama']"
The Flowers of War,movie_posters/The Flowers of War.jpg,"['Drama', 'History', 'Romance', 'War']"
Surf's Up,movie_posters/Surf's Up.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sport']"
The Stepford Wives,movie_posters/The Stepford Wives.jpg,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
Black Hawk Down,movie_posters/Black Hawk Down.jpg,"['Action', 'Drama', 'History', 'War']"
The Campaign,movie_posters/The Campaign.jpg,['Comedy']
The Fifth Element,movie_posters/The Fifth Element.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Sex and the City 2,movie_posters/Sex and the City 2.jpg,"['Comedy', 'Drama', 'Romance']"
The Road to El Dorado,movie_posters/The Road to El Dorado.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
Ice Age: Continental Drift,movie_posters/Ice Age: Continental Drift.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Cinderella,movie_posters/Cinderella.jpg,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Romance']"
The Lovely Bones,movie_posters/The Lovely Bones.jpg,"['Drama', 'Fantasy', 'Thriller']"
Finding Nemo,movie_posters/Finding Nemo.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
The Lord of the Rings: The Return of the King,movie_posters/The Lord of the Rings: The Return of the King.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']"
The Lord of the Rings: The Two Towers,movie_posters/The Lord of the Rings: The Two Towers.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']"
Seventh Son,movie_posters/Seventh Son.jpg,"['Action', 'Adventure', 'Fantasy']"
Lara Croft: Tomb Raider,movie_posters/Lara Croft: Tomb Raider.jpg,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Transcendence,movie_posters/Transcendence.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Jurassic Park III,movie_posters/Jurassic Park III.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Rise of the Planet of the Apes,movie_posters/Rise of the Planet of the Apes.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
The Spiderwick Chronicles,movie_posters/The Spiderwick Chronicles.jpg,"['Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Thriller']"
A Good Day to Die Hard,movie_posters/A Good Day to Die Hard.jpg,"['Action', 'Thriller']"
The Alamo,movie_posters/The Alamo.jpg,"['Drama', 'History', 'War', 'Western']"
The Incredibles,movie_posters/The Incredibles.jpg,"['Animation', 'Action', 'Adventure', 'Family']"
Cutthroat Island,movie_posters/Cutthroat Island.jpg,"['Action', 'Adventure', 'Comedy']"
Percy Jackson & the Olympians: The Lightning Thief,movie_posters/Percy Jackson & the Olympians: The Lightning Thief.jpg,"['Adventure', 'Family', 'Fantasy']"
Men in Black,movie_posters/Men in Black.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Toy Story 2,movie_posters/Toy Story 2.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Unstoppable,movie_posters/Unstoppable.jpg,"['Action', 'Thriller']"
Rush Hour 2,movie_posters/Rush Hour 2.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
What Lies Beneath,movie_posters/What Lies Beneath.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Cloudy with a Chance of Meatballs,movie_posters/Cloudy with a Chance of Meatballs.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
Ice Age: Dawn of the Dinosaurs,movie_posters/Ice Age: Dawn of the Dinosaurs.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
The Secret Life of Walter Mitty,movie_posters/The Secret Life of Walter Mitty.jpg,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
Charlie's Angels,movie_posters/Charlie's Angels.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
The Departed,movie_posters/The Departed.jpg,"['Crime', 'Drama', 'Thriller']"
Mulan,movie_posters/Mulan.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'War']"
Tropic Thunder,movie_posters/Tropic Thunder.jpg,"['Action', 'Comedy', 'War']"
The Girl with the Dragon Tattoo,movie_posters/The Girl with the Dragon Tattoo.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Die Hard with a Vengeance,movie_posters/Die Hard with a Vengeance.jpg,"['Action', 'Adventure', 'Thriller']"
Sherlock Holmes,movie_posters/Sherlock Holmes.jpg,"['Action', 'Adventure', 'Mystery']"
Ben-Hur,movie_posters/Ben-Hur.jpg,"['Action', 'Adventure', 'Drama', 'Romance']"
Atlantis: The Lost Empire,movie_posters/Atlantis: The Lost Empire.jpg,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
Alvin and the Chipmunks: The Road Chip,movie_posters/Alvin and the Chipmunks: The Road Chip.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']"
Valkyrie,movie_posters/Valkyrie.jpg,"['Drama', 'History', 'Thriller', 'War']"
You Don't Mess with the Zohan,movie_posters/You Don't Mess with the Zohan.jpg,"['Action', 'Comedy']"
Pixels,movie_posters/Pixels.jpg,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']"
A.I. Artificial Intelligence,movie_posters/A.I. Artificial Intelligence.jpg,"['Adventure', 'Drama', 'Sci-Fi']"
The Haunted Mansion,movie_posters/The Haunted Mansion.jpg,"['Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']"
Contact,movie_posters/Contact.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Hollow Man,movie_posters/Hollow Man.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
The Interpreter,movie_posters/The Interpreter.jpg,"['Crime', 'Mystery', 'Thriller']"
Percy Jackson: Sea of Monsters,movie_posters/Percy Jackson: Sea of Monsters.jpg,"['Adventure', 'Family', 'Fantasy']"
Lara Croft: Tomb Raider - The Cradle of Life,movie_posters/Lara Croft: Tomb Raider - The Cradle of Life.jpg,"['Action', 'Adventure', 'Fantasy']"
Now You See Me 2,movie_posters/Now You See Me 2.jpg,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
The Saint,movie_posters/The Saint.jpg,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']"
Spy Game,movie_posters/Spy Game.jpg,"['Action', 'Crime', 'Thriller']"
Mission to Mars,movie_posters/Mission to Mars.jpg,"['Adventure', 'Sci-Fi', 'Thriller']"
Rio,movie_posters/Rio.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music', 'Musical']"
Bicentennial Man,movie_posters/Bicentennial Man.jpg,"['Drama', 'Romance', 'Sci-Fi']"
Volcano,movie_posters/Volcano.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
The Devil's Own,movie_posters/The Devil's Own.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
K-19: The Widowmaker,movie_posters/K-19: The Widowmaker.jpg,"['Drama', 'History', 'Thriller', 'War']"
Conan the Barbarian,movie_posters/Conan the Barbarian.jpg,"['Action', 'Adventure', 'Fantasy']"
Cinderella Man,movie_posters/Cinderella Man.jpg,"['Biography', 'Drama', 'Romance', 'Sport']"
The Nutcracker: The Untold Story,movie_posters/The Nutcracker: The Untold Story.jpg,"['Action', 'Family', 'Fantasy', 'Musical']"
Seabiscuit,movie_posters/Seabiscuit.jpg,"['Drama', 'History', 'Sport']"
Twister,movie_posters/Twister.jpg,"['Action', 'Adventure', 'Thriller']"
Cast Away,movie_posters/Cast Away.jpg,"['Adventure', 'Drama', 'Romance']"
Happy Feet,movie_posters/Happy Feet.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']"
The Bourne Supremacy,movie_posters/The Bourne Supremacy.jpg,"['Action', 'Mystery', 'Thriller']"
Air Force One,movie_posters/Air Force One.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Ocean's Eleven,movie_posters/Ocean's Eleven.jpg,"['Crime', 'Thriller']"
The Three Musketeers,movie_posters/The Three Musketeers.jpg,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Thriller']"
Hotel Transylvania,movie_posters/Hotel Transylvania.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']"
Enchanted,movie_posters/Enchanted.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']"
Hannibal,movie_posters/Hannibal.jpg,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
Safe House,movie_posters/Safe House.jpg,"['Action', 'Thriller']"
102 Dalmatians,movie_posters/102 Dalmatians.jpg,"['Adventure', 'Comedy', 'Family']"
Tower Heist,movie_posters/Tower Heist.jpg,"['Action', 'Comedy', 'Crime']"
The Holiday,movie_posters/The Holiday.jpg,"['Comedy', 'Romance']"
Enemy of the State,movie_posters/Enemy of the State.jpg,"['Action', 'Thriller']"
It's Complicated,movie_posters/It's Complicated.jpg,"['Comedy', 'Drama', 'Romance']"
Ocean's Thirteen,movie_posters/Ocean's Thirteen.jpg,"['Crime', 'Thriller']"
Open Season,movie_posters/Open Season.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Divergent,movie_posters/Divergent.jpg,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']"
Enemy at the Gates,movie_posters/Enemy at the Gates.jpg,"['Action', 'Drama', 'War']"
The Rundown,movie_posters/The Rundown.jpg,"['Action', 'Adventure', 'Comedy', 'Thriller']"
Last Action Hero,movie_posters/Last Action Hero.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
Memoirs of a Geisha,movie_posters/Memoirs of a Geisha.jpg,"['Drama', 'Romance']"
The Fast and the Furious: Tokyo Drift,movie_posters/The Fast and the Furious: Tokyo Drift.jpg,"['Action', 'Crime', 'Thriller']"
Arthur Christmas,movie_posters/Arthur Christmas.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
Meet Joe Black,movie_posters/Meet Joe Black.jpg,"['Drama', 'Fantasy', 'Romance']"
Collateral Damage,movie_posters/Collateral Damage.jpg,"['Action', 'Drama', 'Thriller']"
All That Jazz,movie_posters/All That Jazz.jpg,"['Drama', 'Music', 'Musical']"
Mirror Mirror,movie_posters/Mirror Mirror.jpg,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
Scott Pilgrim vs. the World,movie_posters/Scott Pilgrim vs. the World.jpg,"['Action', 'Comedy', 'Fantasy', 'Romance']"
The Core,movie_posters/The Core.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Nutty Professor II: The Klumps,movie_posters/Nutty Professor II: The Klumps.jpg,"['Comedy', 'Romance', 'Sci-Fi']"
Scooby-Doo,movie_posters/Scooby-Doo.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']"
Dredd,movie_posters/Dredd.jpg,"['Action', 'Crime', 'Sci-Fi']"
Click,movie_posters/Click.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Creepshow,movie_posters/Creepshow.jpg,"['Comedy', 'Fantasy', 'Horror']"
Cats & Dogs: The Revenge of Kitty Galore,movie_posters/Cats & Dogs: The Revenge of Kitty Galore.jpg,"['Action', 'Comedy', 'Family', 'Fantasy']"
Jumper,movie_posters/Jumper.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Hellboy II: The Golden Army,movie_posters/Hellboy II: The Golden Army.jpg,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']"
Zodiac,movie_posters/Zodiac.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The 6th Day,movie_posters/The 6th Day.jpg,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Bruce Almighty,movie_posters/Bruce Almighty.jpg,"['Comedy', 'Fantasy']"
The Expendables,movie_posters/The Expendables.jpg,"['Action', 'Adventure', 'Thriller']"
Mission: Impossible,movie_posters/Mission: Impossible.jpg,"['Action', 'Adventure', 'Thriller']"
The Hunger Games,movie_posters/The Hunger Games.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
The Hangover Part II,movie_posters/The Hangover Part II.jpg,['Comedy']
Batman Returns,movie_posters/Batman Returns.jpg,"['Action', 'Crime', 'Fantasy']"
Over the Hedge,movie_posters/Over the Hedge.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Lilo & Stitch,movie_posters/Lilo & Stitch.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
Charlotte's Web,movie_posters/Charlotte's Web.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
Deep Impact,movie_posters/Deep Impact.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
RED 2,movie_posters/RED 2.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Longest Yard,movie_posters/The Longest Yard.jpg,"['Comedy', 'Crime', 'Sport']"
Alvin and the Chipmunks: Chipwrecked,movie_posters/Alvin and the Chipmunks: Chipwrecked.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']"
Grown Ups 2,movie_posters/Grown Ups 2.jpg,['Comedy']
Get Smart,movie_posters/Get Smart.jpg,"['Action', 'Adventure', 'Comedy']"
